key,subject,chapter,concept,quick_len,structure_len,examples_len,theory_len,example_hash,theory_hash,structure_hash,direct_answer_flag,linux_has_dogam
linux:95,linux,제10장 실전 혼합 문제,권한과 chmod 계산,4,4,1,6,05aeb4dd1c352e8c20abdbd03081c844,3818a9dd7aee9c2f00f7e60279c260cc,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:96,linux,제10장 실전 혼합 문제,시스템·네트워크 명령어,4,4,1,6,9ea67c5914279fac8f134632cbf5185c,2da2b72e7cea23c41bd520f3bd251727,91f4b90a5692b056c0ca603484dfadbc,,UI_COMMON_DOGAM
linux:97,linux,제10장 실전 혼합 문제,파일 내용 확인 명령어,4,4,1,6,83ae8d083da014c6f6d8171c99314a25,8d1840e14c87dc0c6cd56bdaa62390dc,0729d14acea14e8b917d501023a29ef3,,UI_COMMON_DOGAM
linux:98,linux,제10장 실전 혼합 문제,권한과 chmod 계산,4,4,1,6,ac2727cb4f19ed7372e0239b0628b791,cde81a2b9c83b842de926917ae16d3fd,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:99,linux,제10장 실전 혼합 문제,명령어 기능 판단,4,4,1,6,32aa7d64b218f8129c3a9d1220433604,c76cfe64db323d3dd295cf1e675c3552,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
linux:100,linux,제10장 실전 혼합 문제,파일·디렉터리 관리 명령어,4,4,1,6,e62b7c22685e0b0eed2abc649515c6dc,ce8aab80a06818432ed6861c7585ff56,bf85b35fc5081be5522e61d61eb2cd5b,,UI_COMMON_DOGAM
linux:101,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,8b39c78997b8f7678de42ccb4df742d4,02a7ae1ceb67c0dc7182064fc9c2fa0f,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:102,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,c3a172d4dc491f9f14e2b9b897cba74c,cfc7fee9ed2e5c6fde79ddf4c54a1c19,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:103,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,2e4a33463af7d6269a15f822f692f66e,1716df33881193de68a63dbf71552d85,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:104,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,28d3adcdafb4eefc0e50d8d5a1888208,13a20f4f280c60b6972d1ad10ac7691f,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:105,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,c1e942acf986e7133f447c60758bbd4f,cf1af53071331b3853b1d41a84d8ea71,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:106,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,6a2081667b8dc6066b5ca6d242be8d2d,e6ca948b6a3d41e0dd599bf843ccdaf2,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:107,linux,제11장 경로 계산 강화,경로 계산과 위치 판단,4,4,1,6,ecf6ddd5e4f321c770d1b062d0b8693e,4d5f51b7c10515866243010a9e0fc939,91afa1b8eeb414c5c7f5a5a08321c394,,UI_COMMON_DOGAM
linux:108,linux,제11장 경로 계산 강화,명령어 기능 판단,4,4,1,6,0b46e6865bb80f50f1e237a9c63dd310,11b65363c40af45ae098205bbbfbf7de,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
linux:109,linux,제11장 경로 계산 강화,명령어 기능 판단,4,4,1,6,909d2b73c91d8f22ec0bc8fbce2b3249,43a0a180d2c2937fbc6ae7fedbfba7b9,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
linux:110,linux,제11장 경로 계산 강화,명령어 기능 판단,4,4,1,6,38ed87d10485435c84be848c9a1a35b6,7c9fd74e90ded5e4a4feeedf461ff011,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
linux:111,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,49ad77ddb14a1962e3784e37b6c80b76,6780e1f283c1f558b4ced92cd04c788c,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:112,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,3c9e309d9f487edef895d097db4c03a4,ff5bb07f69e664875adf6a539227b0cc,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:113,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,807a97af634d273841ccf9ca9329e913,fae1d688248b8dab150545e91e138853,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:114,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,18d8c36279151de1675253c00408e4f6,d141bb12d0a9e6248fe9518042da4468,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:115,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,4fa023d7a2398c7c6ab09e68238ccd78,92ac8247f8eb54bbe204cbdb433a78be,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:116,linux,제12장 권한·명령어 해석 강화,명령어 기능 판단,4,4,1,6,33922bfc12fe8185f7d3094c5ecb4569,e71680689f1b755325dd2d14975fa2d6,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
linux:117,linux,제12장 권한·명령어 해석 강화,명령어 기능 판단,4,4,1,6,f3f6a2f09494eb24f87a2d5acc9b2e8d,6e2274f4741dfa7ec7b361ad0eecfbb4,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
linux:118,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,dbc8666c7f6c3c106ea567f79c26e864,ac4580c5ee9f407b0dd078b05e9aa366,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:119,linux,제12장 권한·명령어 해석 강화,권한과 chmod 계산,4,4,1,6,a7f53288154637348a428f1758684c69,81e116d80fa46171d8ddf4cb53a03e70,8ab6f65443b2013eed2198a712117426,,UI_COMMON_DOGAM
linux:120,linux,제12장 권한·명령어 해석 강화,명령어 기능 판단,4,4,1,6,ff4259d9ae1335ae7d00fcf9d96bfcda,09b4322bd49641592585b48b343ca8d5,93461c2cf59d7537179b201bfe261cf5,,UI_COMMON_DOGAM
