subject,questionNo,chapter,oldConcept,newConcept,changed,matchingBasis,questionSnippet,exampleSnippet,answerLeakCheck,reviewNote
sql,160,제14장 UNION / UNION ALL / 집합연산자,UNION과 집합연산,UNION과 UNION ALL,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 실행 결과를 쓰시오. 작성 기준: 출력 열 이름과 결과 행을 직접 작성하세요. 정렬 조건이 없는 경우 지문에 제시된 행의 순서를 기준으로 작성하고, NULL 값은 NULL 로 입력합니다. [X] 값 구분 1 A 2 A 2 B 4 A [Y] 값 구분 2 C 3 A 4 B 5 A SELECT 값 FROM X WHERE 값 >= 2 UNION ALL SELECT 값 FROM Y WHERE 값 <= 4 ORDER BY",SELECT 과목명 FROM 오전과정 UNION SELECT 과목명 FROM 오후과정; -- 중복을 제거하고 합칩니다. SELECT 과목명 FROM 오전과정 UNION ALL SELECT 과목명 FROM 오후과정; -- 중복을 포함해 모두 합칩니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,161,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 부서 테이블을 생성한다. 컬럼은 부서코드 문자 3자리, 부서명 문자 20자리이다.","CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,162,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 키워드를 쓰시오. ( ) TABLE 학생 ( 학번 INT, 이름 VARCHAR(20) );","CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,163,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 사원 테이블에 입사일 컬럼을 DATE 형식으로 추가한다.,"CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,164,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,다음 SQL문의 빈칸에 들어갈 키워드를 쓰시오. ALTER TABLE 상품 ( ) 재고수량 INT;,"CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,165,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 회원 회원번호, 이름, 전화번호 요구사항 회원 테이블의 전화번호 컬럼 크기를 VARCHAR(20) 으로 변경한다.","CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,166,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,다음 SQL문이 실행되었을 때의 결과로 가장 적절한 것을 고르시오. DROP TABLE 임시회원;,"CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,167,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,다음 SQL문의 빈칸에 들어갈 구문을 쓰시오. ( ) TABLE 로그; 조건: 로그 테이블 구조는 남기고 데이터만 삭제한다.,"CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,168,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 도서 테이블을 삭제한다.,"CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,169,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,상품 테이블을 생성하는 SQL문을 쓰시오. 요구사항 상품코드 는 CHAR(3) 자료형이다. 상품명 은 VARCHAR(20) 자료형이다.,"CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,170,제15장 CREATE / ALTER / DROP / TRUNCATE,DDL CREATE ALTER DROP,DDL CREATE ALTER DROP TRUNCATE,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 학생 테이블의 모든 데이터를 삭제하되, 테이블은 유지한다.","CREATE TABLE 강좌( 강좌코드 CHAR(3), 강좌명 VARCHAR(30) ); -- 새 테이블을 생성합니다. ALTER TABLE 강좌 ADD 개설일 DATE; -- 기존 테이블에 컬럼을 추가합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,171,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 회원 테이블을 생성한다. 회원번호 컬럼은 INT 자료형이며 기본키로 설정한다. 이름 컬럼은 VARCHAR(20) 자료형이며 NULL 을 허용하지 않는다.,"CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,172,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 제약조건을 쓰시오. CREATE TABLE 부서 ( 부서코드 CHAR(3) ( ), 부서명 VARCHAR(20) ); 조건: 부서코드는 기본키이다.","CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,173,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 사원 사원번호, 이름, 부서코드 부서 부서코드, 부서명 요구사항 사원 테이블의 부서코드 가 부서 테이블의 부서코드 를 참조하도록 외래키 제약조건을 추가한다. 제약조건 이름은 fk_사원_부서 로 한다.","CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,174,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 제약조건을 쓰시오. CREATE TABLE 학생 ( 학번 INT PRIMARY KEY, 이메일 VARCHAR(50) ( ) ); 조건: 이메일은 중복될 수 없다.","CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,175,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 상품 테이블을 생성한다. 상품코드 는 CHAR(3) 자료형이며 기본키로 설정한다. 상품명 은 VARCHAR(20) 자료형이다. 가격 은 INT 자료형이며 0보다 커야 한다.,"CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,176,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 제약조건을 쓰시오. CREATE TABLE 회원 ( 회원번호 INT PRIMARY KEY, 가입일 DATE ( ) SYSDATE ); 조건: 가입일 기본값은 현재 날짜이다.","CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,177,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,학번 컬럼을 INT 자료형의 기본키로 정의하는 컬럼 정의 구문을 쓰시오.,"CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,178,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,"다음 조건을 만족하는 컬럼 정의 구문을 쓰시오. 요구사항 성별 컬럼은 CHAR(1) 자료형이다. 성별 컬럼에는 M , F 만 입력할 수 있다.","CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,179,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,다음 SQL문의 빈칸에 들어갈 제약조건을 쓰시오. 이름 VARCHAR(20) ( ) 조건: 이름은 반드시 입력해야 한다.,"CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,180,제16장 제약조건,제약조건,제약조건,Y,SQL 절/장/키워드 기준 매칭,다음 조건을 만족하는 컬럼 정의 구문을 쓰시오. 요구사항 이메일 컬럼은 VARCHAR(50) 자료형이다. 이메일 값은 중복될 수 없다. 별도의 NOT NULL 조건은 지정하지 않는다.,"CREATE TABLE 수강생( 수강생번호 INT PRIMARY KEY, 이름 VARCHAR(20) NOT NULL ); -- 데이터 입력 규칙을 지정합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,181,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,"다음 요구사항에 맞는 SQL문을 쓰시오. [테이블 구조] 테이블명 필드 사원 이름, 부서, 급여 요구사항 사원 테이블에서 이름 과 부서 만 보이는 뷰 vw_사원 을 생성한다.","CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,182,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,"다음 SQL문의 빈칸에 들어갈 키워드를 쓰시오. CREATE ( ) vw_회원 AS SELECT 이름, 지역 FROM 회원;","CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,183,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 상품 테이블의 상품명 컬럼에 인덱스를 생성한다. 인덱스 이름은 idx_상품명 으로 한다.,"CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,184,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,다음 SQL문의 빈칸에 들어갈 키워드를 쓰시오. CREATE ( ) idx_이름 ON 회원(이름);,"CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,185,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,사용자 user1 에게 사원 테이블의 조회 권한을 부여하는 SQL문을 쓰시오.,"CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,186,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 사용자 user1 에게 사원 테이블 조회 권한을 부여한다.,"CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
sql,187,제17장 VIEW / INDEX / 데이터사전 / DCL,VIEW INDEX DCL 데이터사전,VIEW INDEX 데이터사전 DCL,Y,SQL 절/장/키워드 기준 매칭,다음 요구사항에 맞는 SQL문을 쓰시오. 요구사항 사용자 user1 의 사원 테이블 조회 권한을 회수한다.,"CREATE VIEW 인기강좌 AS SELECT 강좌코드, 강좌명 FROM 강좌 WHERE 정원 >= 20; -- 조회 결과를 뷰로 정의합니다. GRANT SELECT ON 강좌 TO user1; -- 조회 권한을 부여합니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
